MTV-1,#genre#
潘伯仲-我是病人,http://em.21dtv.com/songs/60143679.mkv
溫建林-一搭搭里,http://em.21dtv.com/songs/60143678.mkv
溫建林-一對對鴛鴦水上漂,http://em.21dtv.com/songs/60143677.mkv
溫建林-一壺老酒,http://em.21dtv.com/songs/60143676.mkv
深海-對着回憶說再見,http://em.21dtv.com/songs/60143675.mkv
涓子-只戀百合美,http://em.21dtv.com/songs/60143674.mkv
海鑌-愛你恨你放不下你,http://em.21dtv.com/songs/60143673.mkv
海生-死不放手其實很丑,http://em.21dtv.com/songs/60143672.mkv
海弦月-婚禮進行時,http://em.21dtv.com/songs/60143671.mkv
淺笑-愛染殘花香,http://em.21dtv.com/songs/60143670.mkv
派偉俊-戰斗吧槍娘,http://em.21dtv.com/songs/60143669.mkv
洛天依-花花世界,http://em.21dtv.com/songs/60143668.mkv
澤央卓瑪-爸爸媽媽,http://em.21dtv.com/songs/60143667.mkv
澤仁哈姆-貼近太陽的地方,http://em.21dtv.com/songs/60143666.mkv
澤仁哈姆-莫尼山,http://em.21dtv.com/songs/60143665.mkv
澤仁哈姆-草原夜色美,http://em.21dtv.com/songs/60143664.mkv
澤仁哈姆-瑪尼情歌,http://em.21dtv.com/songs/60143663.mkv
澤仁哈姆-歌在飛,http://em.21dtv.com/songs/60143662.mkv
澤仁哈姆-夢來夢去醉千年,http://em.21dtv.com/songs/60143661.mkv
澤仁哈姆-月光下的布達拉,http://em.21dtv.com/songs/60143660.mkv
澤仁哈姆-手心里的溫柔,http://em.21dtv.com/songs/60143659.mkv
澤仁哈姆-我的根在草原,http://em.21dtv.com/songs/60143658.mkv
澤仁哈姆-慈祥的阿爸,http://em.21dtv.com/songs/60143657.mkv
澤仁哈姆-慈祥的母親,http://em.21dtv.com/songs/60143656.mkv
澤仁哈姆-呼倫貝爾大草原,http://em.21dtv.com/songs/60143655.mkv
法蘭黛樂團-一時脆弱,http://em.21dtv.com/songs/60143654.mkv
沈佳玉-你們很配,http://em.21dtv.com/songs/60143653.mkv
沁心小筑+煙圈-妹妹花,http://em.21dtv.com/songs/60143652.mkv
汪蘇瀧-吃土,http://em.21dtv.com/songs/60143651.mkv
汪蘇瀧-I'll Be There,http://em.21dtv.com/songs/60143650.mkv
汪泓-夢想之巔,http://em.21dtv.com/songs/60143649.mkv
汪峰-雨天的回憶,http://em.21dtv.com/songs/60143648.mkv
汪峰-一瞬間,http://em.21dtv.com/songs/60143647.mkv
汪小敏-Waiting For You,http://em.21dtv.com/songs/60143646.mkv
江若琳-我只不過是我,http://em.21dtv.com/songs/60143645.mkv
水果哥-我還沒有把你愛夠,http://em.21dtv.com/songs/60143644.mkv
水果哥-心牢,http://em.21dtv.com/songs/60143643.mkv
毛雨張-你敢我就敢(現場版),http://em.21dtv.com/songs/60143642.mkv
毛澤少-微涼,http://em.21dtv.com/songs/60143641.mkv
毛澤少-可以如果,http://em.21dtv.com/songs/60143640.mkv
毛澤少-親愛的請留下,http://em.21dtv.com/songs/60143639.mkv
毛不易-消愁(現場版),http://em.21dtv.com/songs/60143638.mkv
毛不易-感覺自己是巨星,http://em.21dtv.com/songs/60143637.mkv
毛不易-像我這樣的人(現場版),http://em.21dtv.com/songs/60143636.mkv
毛不易-二零三(現場版),http://em.21dtv.com/songs/60143635.mkv
畢書盡-You're Gone,http://em.21dtv.com/songs/60143634.mkv
段娟-農民工我的好兄弟,http://em.21dtv.com/songs/60143633.mkv
段娟-鄉戀,http://em.21dtv.com/songs/60143632.mkv
正負極組合-擁抱中國夢,http://em.21dtv.com/songs/60143631.mkv
正云-我問你,http://em.21dtv.com/songs/60143630.mkv
歐陽靖+Tizzy T-無束縛,http://em.21dtv.com/songs/60143629.mkv
歐陽靖-Rhyme Book,http://em.21dtv.com/songs/60143628.mkv
歐陽靖-Hiphop Man,http://em.21dtv.com/songs/60143627.mkv
歐陽青-敬佛要有一顆慈悲心,http://em.21dtv.com/songs/60143626.mkv
歐陽朵+小小浩-時光荏苒,http://em.21dtv.com/songs/60143625.mkv
歐陽尚尚-別問愛的對不對,http://em.21dtv.com/songs/60143624.mkv
楚顏-清衣襟,http://em.21dtv.com/songs/60143623.mkv
夢彤-相約虎邱,http://em.21dtv.com/songs/60143622.mkv
梅朵-一輩子對你好,http://em.21dtv.com/songs/60143621.mkv
梅朵-一曲禪音,http://em.21dtv.com/songs/60143620.mkv
梅子飄香-我在蒼溪等你來,http://em.21dtv.com/songs/60143619.mkv
梁靜茹-我就知道那是愛,http://em.21dtv.com/songs/60143618.mkv
梁漢文-纏綿朋友,http://em.21dtv.com/songs/60143617.mkv
梁根榮-后退,http://em.21dtv.com/songs/60143616.mkv
梁文福+劉瑞政+王邦吉-細水長流,http://em.21dtv.com/songs/60143615.mkv
桑娜央金-我愛你西藏,http://em.21dtv.com/songs/60143614.mkv
桑娜央金-心中的西藏,http://em.21dtv.com/songs/60143613.mkv
格桑英妮-美麗的草原,http://em.21dtv.com/songs/60143612.mkv
校長-帶你去旅行,http://em.21dtv.com/songs/60143611.mkv
柴俊-無法原諒,http://em.21dtv.com/songs/60143610.mkv
柳月芽-記憶晴空,http://em.21dtv.com/songs/60143609.mkv
柯言-再叫你一聲親愛的,http://em.21dtv.com/songs/60143608.mkv
柯羽-老妹兒,http://em.21dtv.com/songs/60143607.mkv
柯泯薰-失去光的螢火,http://em.21dtv.com/songs/60143606.mkv
柯泯薰-光害,http://em.21dtv.com/songs/60143605.mkv
楓舞+何文秀-黑夜夢見孤身游,http://em.21dtv.com/songs/60143604.mkv
楓舞-一縷芳魂藍橋夢,http://em.21dtv.com/songs/60143603.mkv
林正-To Mom,http://em.21dtv.com/songs/60143602.mkv
林欣甫-克隆太陽,http://em.21dtv.com/songs/60143601.mkv
林思彤-思童,http://em.21dtv.com/songs/60143600.mkv
林奕匡-有淚多好,http://em.21dtv.com/songs/60143599.mkv
林和夜-相聚萬年樹,http://em.21dtv.com/songs/60143598.mkv
杰子-新一曲紅塵,http://em.21dtv.com/songs/60143597.mkv
楊靜-我們還要不要愛下去,http://em.21dtv.com/songs/60143596.mkv
楊語浠-愛的就是你,http://em.21dtv.com/songs/60143595.mkv
楊英越+楊琳-心中的向往,http://em.21dtv.com/songs/60143594.mkv
楊清明-全身而退,http://em.21dtv.com/songs/60143593.mkv
楊海鶯-好戲連台,http://em.21dtv.com/songs/60143592.mkv
楊洪銘+劉曉霞-我愛你中國,http://em.21dtv.com/songs/60143591.mkv
楊洪銘-滾滾長江東逝水,http://em.21dtv.com/songs/60143590.mkv
楊洪銘-夕陽紅,http://em.21dtv.com/songs/60143589.mkv
楊梓文祺-那么近那么遠(MTV),http://em.21dtv.com/songs/60143588.mkv
楊格-炸毀這種妖艷的世界,http://em.21dtv.com/songs/60143587.mkv
楊斯捷-不說再見,http://em.21dtv.com/songs/60143586.mkv
楊敏-時光情書,http://em.21dtv.com/songs/60143585.mkv
楊帆-無處可躲,http://em.21dtv.com/songs/60143584.mkv
楊小帥-兒時(現場版),http://em.21dtv.com/songs/60143583.mkv
楊子杰-她走了,http://em.21dtv.com/songs/60143582.mkv
楊培安+崔子格-生死相隨,http://em.21dtv.com/songs/60143581.mkv
楊卿儷-勿忘初心,http://em.21dtv.com/songs/60143580.mkv
楊軍-健康最重要,http://em.21dtv.com/songs/60143579.mkv
楊軍-今生來世好兄弟,http://em.21dtv.com/songs/60143578.mkv
楊光-呼吸不說謊,http://em.21dtv.com/songs/60143577.mkv
楊儀秀-您好房瑩瑜伽,http://em.21dtv.com/songs/60143576.mkv
楊東偉-不盡的思念,http://em.21dtv.com/songs/60143575.mkv
杜瑞才-喜哈哈,http://em.21dtv.com/songs/60143574.mkv
杜樺-三生三世桃花緣,http://em.21dtv.com/songs/60143573.mkv
杜星螢-致姍姍來遲的你(現場版),http://em.21dtv.com/songs/60143572.mkv
杜星螢-給你看(現場版),http://em.21dtv.com/songs/60143571.mkv
杜冠宏-愛情天份,http://em.21dtv.com/songs/60143570.mkv
李雅-越過山丘(現場版),http://em.21dtv.com/songs/60143569.mkv
李雅-旅途(現場版),http://em.21dtv.com/songs/60143568.mkv
李釆娜-不再過問,http://em.21dtv.com/songs/60143567.mkv
李道鵬-那些歲月,http://em.21dtv.com/songs/60143566.mkv
李道鵬-虧欠,http://em.21dtv.com/songs/60143565.mkv
李行亮-如果可以這樣愛,http://em.21dtv.com/songs/60143564.mkv
李榮浩-裙姊,http://em.21dtv.com/songs/60143563.mkv
李素專+李明洋-愛像一把火,http://em.21dtv.com/songs/60143562.mkv
李素專+黃燿德-有你作伴,http://em.21dtv.com/songs/60143561.mkv
李素專+阿錡-舒適啦,http://em.21dtv.com/songs/60143560.mkv
李素專+阿堂-情定愛河橋,http://em.21dtv.com/songs/60143559.mkv
李素專+邱賢桂-我有你,http://em.21dtv.com/songs/60143558.mkv
李素專-美夢成真,http://em.21dtv.com/songs/60143557.mkv
李素專-相思伴孤影,http://em.21dtv.com/songs/60143556.mkv
李素專-愛這重,http://em.21dtv.com/songs/60143555.mkv
李素專-探戈戀歌,http://em.21dtv.com/songs/60143554.mkv
李素專-可愛的人,http://em.21dtv.com/songs/60143553.mkv
李碩-如果你愛我(現場版),http://em.21dtv.com/songs/60143552.mkv
李玲玉-江南吟,http://em.21dtv.com/songs/60143551.mkv
李煒-光芒,http://em.21dtv.com/songs/60143550.mkv
李炎欣-以父之名,http://em.21dtv.com/songs/60143549.mkv
李永和-一枚戒指,http://em.21dtv.com/songs/60143548.mkv
李智英-你的絕情傷害了我,http://em.21dtv.com/songs/60143547.mkv
李明源-告白氣球^稻香,http://em.21dtv.com/songs/60143546.mkv
李昊-遙遠的她,http://em.21dtv.com/songs/60143545.mkv
李志敏-只是,http://em.21dtv.com/songs/60143544.mkv
李建科-道心,http://em.21dtv.com/songs/60143543.mkv
李建科-過了命的兄弟,http://em.21dtv.com/songs/60143542.mkv
李小薇-愛自已多一點,http://em.21dtv.com/songs/60143541.mkv
李小薇-暗戀的味道,http://em.21dtv.com/songs/60143540.mkv
李小影-春雨,http://em.21dtv.com/songs/60143539.mkv
李宣榕-101滴點滴,http://em.21dtv.com/songs/60143538.mkv
李宗任-永遠都是好兄弟,http://em.21dtv.com/songs/60143537.mkv
李大奔-Bibble時尚聖經,http://em.21dtv.com/songs/60143536.mkv
李克非-海市,http://em.21dtv.com/songs/60143535.mkv
李克勤+6號-黑膠,http://em.21dtv.com/songs/60143534.mkv
李克勤-失魂記(MTV),http://em.21dtv.com/songs/60143533.mkv
李俊聰-哭了,http://em.21dtv.com/songs/60143532.mkv
李一哲-Fat Boy,http://em.21dtv.com/songs/60143531.mkv
朱海君+吳俊宏-愛的燈火,http://em.21dtv.com/songs/60143530.mkv
朱海君-等天光,http://em.21dtv.com/songs/60143529.mkv
朱海君-石磨的心,http://em.21dtv.com/songs/60143528.mkv
朱海君-夢醒在天涯,http://em.21dtv.com/songs/60143527.mkv
朱海君-春天的露水,http://em.21dtv.com/songs/60143526.mkv
朱海君-探戈跳抹煞,http://em.21dtv.com/songs/60143525.mkv
朱海君-思念行李,http://em.21dtv.com/songs/60143524.mkv
朱海君-不是不愛,http://em.21dtv.com/songs/60143523.mkv
朱澤鋒-天已黑,http://em.21dtv.com/songs/60143522.mkv
朱澤軒-不平凡的夢,http://em.21dtv.com/songs/60143521.mkv
朱梓溶-總有陽光在等候,http://em.21dtv.com/songs/60143520.mkv
朱婷婷-我(現場版),http://em.21dtv.com/songs/60143519.mkv
朱俐靜-其實沒聊什么,http://em.21dtv.com/songs/60143518.mkv
望海高歌-散了吧忘了吧,http://em.21dtv.com/songs/60143517.mkv
望海高歌-歸家的男人,http://em.21dtv.com/songs/60143516.mkv
望海高歌-因為愛着你才不會再聯系,http://em.21dtv.com/songs/60143515.mkv
望海高歌-三生三世愛不變,http://em.21dtv.com/songs/60143514.mkv
曾沛慈-我愛你,http://em.21dtv.com/songs/60143513.mkv
曾春年-隔壁的童話,http://em.21dtv.com/songs/60143512.mkv
曾妮-我的幸福化了妝,http://em.21dtv.com/songs/60143511.mkv
曾之喬-猜猜看,http://em.21dtv.com/songs/60143510.mkv
曹蕾-斑馬,http://em.21dtv.com/songs/60143509.mkv
曹芙嘉-蘇繡,http://em.21dtv.com/songs/60143508.mkv
曲德騰-媽媽的溫暖,http://em.21dtv
.com/songs/60143507.mkv
曲大雷-你為我哭過,http://em.21dtv.com/songs/60143506.mkv
曲大雷-一往直前,http://em.21dtv.com/songs/60143505.mkv
曲丹+湯非-山水戀情,http://em.21dtv.com/songs/60143504.mkv
曦美-我愛你,http://em.21dtv.com/songs/60143503.mkv
暴林-走到生命盡頭也不分手,http://em.21dtv.com/songs/60143502.mkv
暴林-痴心是我犯的錯,http://em.21dtv.com/songs/60143501.mkv
晨熙-愛是一道美麗的傷痕,http://em.21dtv.com/songs/60143500.mkv
晨熙-你是我的情意,http://em.21dtv.com/songs/60143499.mkv
晨熙-下一次相遇(MTV),http://em.21dtv.com/songs/60143498.mkv
曉白-真的喜歡你,http://em.21dtv.com/songs/60143497.mkv
曉楓-甘蔗林,http://em.21dtv.com/songs/60143496.mkv
曉月-無處可訴,http://em.21dtv.com/songs/60143495.mkv
曉依-網絡遇見你,http://em.21dtv.com/songs/60143494.mkv
曉依-在網絡認識你,http://em.21dtv.com/songs/60143493.mkv
晉州雨夜-下雨的夜晚更想你,http://em.21dtv.com/songs/60143492.mkv
星月組合-愛情就像一首歌,http://em.21dtv.com/songs/60143491.mkv
星月組合-愛情上上簽,http://em.21dtv.com/songs/60143490.mkv
星月組合-多想做你最愛的人,http://em.21dtv.com/songs/60143489.mkv
星月組合-一首醉人的歌,http://em.21dtv.com/songs/60143488.mkv
星月組合-一生痴戀,http://em.21dtv.com/songs/60143487.mkv
易安音樂社-不二劇本,http://em.21dtv.com/songs/60143486.mkv
明日之憧樂隊-處女座,http://em.21dtv.com/songs/60143485.mkv
舊是舊人-夢里長辭,http://em.21dtv.com/songs/60143484.mkv
施炎燦-無期的守候,http://em.21dtv.com/songs/60143483.mkv
方雨晨-小巷,http://em.21dtv.com/songs/60143482.mkv
方宥心-藍色紀念日,http://em.21dtv.com/songs/60143481.mkv
方圓-You Are My Sunshine,http://em.21dtv.com/songs/60143480.mkv
方亦娜-爭取不到的幸福,http://em.21dtv.com/songs/60143479.mkv
文龍-愛到不能愛,http://em.21dtv.com/songs/60143478.mkv
文彰-不是故意愛上你,http://em.21dtv.com/songs/60143477.mkv
敬永建-重生,http://em.21dtv.com/songs/60143476.mkv
敬永建-自由天堂,http://em.21dtv.com/songs/60143475.mkv
敬永建-男兒有淚可輕彈,http://em.21dtv.com/songs/60143474.mkv
敬永建-永遠的共產黨,http://em.21dtv.com/songs/60143473.mkv
敬永建-微愛信,http://em.21dtv.com/songs/60143472.mkv
敬永建-如意娘的淚,http://em.21dtv.com/songs/60143471.mkv
敬永建-嗨p(人物),http://em.21dtv.com/songs/60143470.mkv
敖都-阿媽的高原,http://em.21dtv.com/songs/60143469.mkv
敖都-等你回家,http://em.21dtv.com/songs/60143468.mkv
敖都-回家,http://em.21dtv.com/songs/60143467.mkv
放飛樂隊-可愛的機務兵,http://em.21dtv.com/songs/60143466.mkv
放飛樂隊-勇敢的機務兵,http://em.21dtv.com/songs/60143465.mkv
放飛樂隊-出徵,http://em.21dtv.com/songs/60143464.mkv
放飛樂隊-光榮的機務兵,http://em.21dtv.com/songs/60143463.mkv
收音機人-虛度,http://em.21dtv.com/songs/60143462.mkv
拒絕燃燒-淚紅顏,http://em.21dtv.com/songs/60143461.mkv
拉巴次仁-醉美阿里,http://em.21dtv.com/songs/60143460.mkv
拉巴次仁-夢入你心房,http://em.21dtv.com/songs/60143459.mkv
托尼三郎-德藝龍之歌,http://em.21dtv.com/songs/60143458.mkv
扎西平措-春(現場版),http://em.21dtv.com/songs/60143457.mkv
才旺羅布-牧歌,http://em.21dtv.com/songs/60143456.mkv
才旺羅布-When I Was Your Man,http://em.21dtv.com/songs/60143455.mkv
才旺羅布-Sorry Seems To Be The Hardest Word,http://em.21dtv.com/songs/60143454.mkv
才旺羅布-Runaway Baby(現場版),http://em.21dtv.com/songs/60143453.mkv
戴荃-河神之歌,http://em.21dtv.com/songs/60143452.mkv
戰月源-算了吧,http://em.21dtv.com/songs/60143451.mkv
成龍+歐陽娜娜-A Whole New World,http://em.21dtv.com/songs/60143450.mkv
成雷-別為她哭了,http://em.21dtv.com/songs/60143449.mkv
成雷-今夜留下來,http://em.21dtv.com/songs/60143448.mkv
成方圓-思念成殤,http://em.21dtv.com/songs/60143447.mkv
戈陽-你若懂我,http://em.21dtv.com/songs/60143446.mkv
慢慢說樂團-SE NO,http://em.21dtv.com/songs/60143445.mkv
恩寵-快到碗里來(MTV),http://em.21dtv.com/songs/60143444.mkv
思予-愛情大風暴,http://em.21dtv.com/songs/60143443.mkv
徐飛-無悔的存在,http://em.21dtv.com/songs/60143442.mkv
徐銘志-我知道,http://em.21dtv.com/songs/60143441.mkv
徐菲-說愛,http://em.21dtv.com/songs/60143440.mkv
徐秉龍+桃十五-青檸,http://em.21dtv.com/songs/60143439.mkv
徐環-我的狗,http://em.21dtv.com/songs/60143438.mkv
徐彬彬-明明,http://em.21dtv.com/songs/60143437.mkv
徐彬彬-一生相隨,http://em.21dtv.com/songs/60143436.mkv
徐云霄-敢愛的沖動,http://em.21dtv.com/songs/60143435.mkv
徐云霄-不如,http://em.21dtv.com/songs/60143434.mkv
彭天琪-要你快樂,http://em.21dtv.com/songs/60143433.mkv
強東亮+杜歌-一生兄弟大過天,http://em.21dtv.com/songs/60143432.mkv
張靜-千年絲路,http://em.21dtv.com/songs/60143431.mkv
張靚穎-十里桃花,http://em.21dtv.com/songs/60143430.mkv
張震岳熱狗戰隊-遙遠不遠(現場版),http://em.21dtv.com/songs/60143429.mkv
張震岳+MC Hotdog-差不多先生,http://em.21dtv.com/songs/60143428.mkv
張雷-也許,http://em.21dtv.com/songs/60143427.mkv
張陽陽-昨夜以前的星光,http://em.21dtv.com/songs/60143426.mkv
張鑫-如果來生還能遇見你(現場版),http://em.21dtv.com/songs/60143425.mkv
張鑫-Blue Suede Shoes(現場版),http://em.21dtv.com/songs/60143424.mkv
張計划-虛偽的世界,http://em.21dtv.com/songs/60143423.mkv
張薇+湯子星-為愛牽手,http://em.21dtv.com/songs/60143422.mkv
張薇+馬智宇-因為愛情,http://em.21dtv.com/songs/60143421.mkv
張薇-約定,http://em.21dtv.com/songs/60143420.mkv
張薇-天亮了,http://em.21dtv.com/songs/60143419.mkv
張薔-你還記得那個電影演員嗎,http://em.21dtv.com/songs/60143418.mkv
張瑩-我的家園,http://em.21dtv.com/songs/60143417.mkv
張瑩-人人都說沂蒙美,http://em.21dtv.com/songs/60143416.mkv
張祿糴-只如初見(現場版),http://em.21dtv.com/songs/60143415.mkv
張祖誠-一樣,http://em.21dtv.com/songs/60143414.mkv
張磊-故意,http://em.21dtv.com/songs/60143413.mkv
張碧晨-如果一切沒有發生過,http://em.21dtv.com/songs/60143412.mkv
張珊珊-剛剛好(現場版),http://em.21dtv.com/songs/60143411.mkv
張燕燕-黑臉帥哥,http://em.21dtv.com/songs/60143410.mkv
張燕燕-起飛線上的我和你,http://em.21dtv.com/songs/60143409.mkv
張爍-你是我不該愛的人,http://em.21dtv.com/songs/60143408.mkv
張濤+張研-草原迎賓曲,http://em.21dtv.com/songs/60143407.mkv
張濤-歌聲領我去草原,http://em.21dtv.com/songs/60143406.mkv
張津滌+陳瑞-一吻成詩,http://em.21dtv.com/songs/60143405.mkv
張津滌-相遇寧波灣,http://em.21dtv.com/songs/60143404.mkv
張津滌-流星說的謊,http://em.21dtv.com/songs/60143403.mkv
張津滌-最后一個女人,http://em.21dtv.com/songs/60143402.mkv
張津滌-別怪我狠心,http://em.21dtv.com/songs/60143401.mkv
張洢豪-安全感,http://em.21dtv.com/songs/60143400.mkv
張樊-李榮浩遇上李清照,http://em.21dtv.com/songs/60143399.mkv
張棟河-初愛,http://em.21dtv.com/songs/60143398.mkv
張怡萱-格姆女神,http://em.21dtv.com/songs/60143397.mkv
張德力-多年以后再相見,http://em.21dtv.com/songs/60143396.mkv
張宇軒+劉家敏-今生只想和你在一起,http://em.21dtv.com/songs/60143395.mkv
張婉清-浪人情歌(現場版),http://em.21dtv.com/songs/60143394.mkv
張含韻-七絕,http://em.21dtv.com/songs/60143393.mkv
張北北-瘋狂哆來咪,http://em.21dtv.com/songs/60143392.mkv
張利紅-酒泉,http://em.21dtv.com/songs/60143391.mkv
張鳳英-美麗西藏,http://em.21dtv.com/songs/60143390.mkv
張冬玲-入骨相思,http://em.21dtv.com/songs/60143389.mkv
張佳彤-小傻瓜么么噠,http://em.21dtv.com/songs/60143388.mkv
張任杰-殘酷月光,http://em.21dtv.com/songs/60143387.mkv
張云龍-漢之云,http://em.21dtv.com/songs/60143386.mkv
張為-桃花塢,http://em.21dtv.com/songs/60143385.mkv
張一騰-性別(現場版),http://em.21dtv.com/songs/60143384.mkv
廖俊濤-說走就走(現場版),http://em.21dtv.com/songs/60143383.mkv
廖俊濤-很多事要唱(現場版),http://em.21dtv.com/songs/60143382.mkv
廖俊濤-你說得對,http://em.21dtv.com/songs/60143381.mkv
慶慶-空心,http://em.21dtv.com/songs/60143380.mkv
莊閑-火一把,http://em.21dtv.com/songs/60143379.mkv
莊心妍+賀敬軒-再遇不到你這樣的人,http://em.21dtv.com/songs/60143378.mkv
常艾非-舉起手來,http://em.21dtv.com/songs/60143377.mkv
常斌-小手拉大手,http://em.21dtv.com/songs/60143376.mkv
常斌-如果有來生(現場版),http://em.21dtv.com/songs/60143375.mkv
常思思-注定(MTV),http://em.21dtv.com/songs/60143374.mkv
席燕娟-城,http://em.21dtv.com/songs/60143373.mkv
席文靜-廣丰人家,http://em.21dtv.com/songs/60143372.mkv
帶淚的魚+MC諾-醒來后的失落感,http://em.21dtv.com/songs/60143371.mkv
希林娜依高-無與倫比的美麗(現場版),http://em.21dtv.com/songs/60143370.mkv
巴桑拉姆-佛說布達拉,http://em.21dtv.com/songs/60143369.mkv
左欣怡-我是草原上的小姑娘(MTV),http://em.21dtv.com/songs/60143368.mkv
左左右右-眼睛體操,http://em.21dtv.com/songs/60143367.mkv
左左右右-發現心樂園,http://em.21dtv.com/songs/60143366.mkv
左左右右-動物王國,http://em.21dtv.com/songs/60143365.mkv
崔雨鑫-安和橋,http://em.21dtv.com/songs/60143364.mkv
崔子格-來不及對不起,http://em.21dtv.com/songs/60143363.mkv
崔子格-情未央,http://em.21dtv.com/songs/60143362.mkv
山子華-想い出の途中で,http://em.21dtv.com/songs/60143361.mkv
尼瑪扎西-姑娘已長大,http://em.21dtv.com/songs/60143360.mkv
尹紅月-時光山丘,http://em.21dtv.com/songs/60143359.mkv
尹磊磊-英雄金寨,http://em.21dtv.com/songs/60143358.mkv
尚迪-他給你的愛,http://em.21dtv.com/songs/60143357.mkv
少司命-素雪風華,http://em.21dtv.com/songs/60143356.mkv
小馬哥-終點,http://em.21dtv.com/songs/60143355.mkv
小賤-舊時光,http://em.21dtv.com/songs/60143354.mkv
小艾-小仙女,http://em.21dtv.com/songs/60143353.mkv
小肥-當你走了以后,http://em.21dtv.com/songs/60143352.mkv
小肥-內外,http://em.21dtv.com/songs/60143351.mkv
小美Sunny-留下我吧西藏,http://em.21dtv.com/songs/60143350.mkv
小石頭-碎愛,http://em.21dtv.com/songs/60143349.mkv
小男孩樂團-相信,http://em.21dtv.com/songs/60143348.mkv
小潘潘-只不過(MTV),http://em.21dtv.com/songs/60143347.mkv
小沈龍+宋晗-兄弟頂天立地,http://em.21dtv.com/songs/60143346.mkv
小山-小鳥不回來,http://em.21dtv.com/songs/60143345.mkv
小右+Hoodtwins-與MASK的飛行日記,http://em.21dtv.com/songs/60143344.mkv
宮俊-每個男人,http://em.21dtv.com/songs/60143343.mkv
宋念宇-不好過,http://em.21dtv.com/songs/60143342.mkv
宋孟君+電流妹-電流妹妹,http://em.21dtv.com/songs/60143341.mkv
宋孟君-彼岸花,http://em.21dtv.com/songs/60143340.mkv
宋孟君-東皇太一,http://em.21dtv.com/songs/60143339.mkv
安琥-曾一起凝望的那片星空,http://em.21dtv.com/songs/60143338.mkv
安澤澤-我想在你身邊,http://em.21dtv.com/songs/60143337.mkv
安妮朵拉-魚說,http://em.21dtv.com/songs/60143336.mkv
安妮朵拉-是有多寂寞,http://em.21dtv.com/songs/60143335.mkv
安妮朵拉-昨天,http://em.21dtv.com/songs/60143334.mkv
寧可-林之花語,http://em.21dtv.com/songs/60143333.mkv
孟靜-一搭搭里(MTV),http://em.21dtv.com/songs/60143332.mkv
孟楊+許家豪-千年修行千年傷,http://em.21dtv.com/songs/60143331.mkv
孟庭葦-風中有朵雨做的云,http://em.21dtv.com/songs/60143330.mkv
孟庭葦-野百合也有春天,http://em.21dtv.com/songs/60143329.mkv
孟庭葦-誰的眼淚在飛,http://em.21dtv.com/songs/60143328.mkv
孟庭葦-羞答答的玫瑰靜悄悄的開,http://em.21dtv.com/songs/60143327.mkv
孟庭葦-我只在乎你,http://em.21dtv.com/songs/60143326.mkv
孟庭葦-往事,http://em.21dtv.com/songs/60143325.mkv
孟小寶-一個轉身天涯路太遠,http://em.21dtv.com/songs/60143324.mkv
孟子坤-流着淚說分手,http://em.21dtv.com/songs/60143323.mkv
孟子坤-泡沫(現場版),http://em.21dtv.com/songs/60143322.mkv
孟子坤-再也沒有(現場版),http://em.21dtv.com/songs/60143321.mkv
孟子坤-你還要我怎樣(現場版),http://em.21dtv.com/songs/60143320.mkv
孫露-美人臉,http://em.21dtv.com/songs/60143319.mkv
孫露-愛你真的好難,http://em.21dtv.com/songs/60143318.mkv
孫露-煙雨年代,http://em.21dtv.com/songs/60143317.mkv
孫愛群-美江南,http://em.21dtv.com/songs/60143316.mkv
孫曉磊-爸爸多想唱一首歌給您,http://em.21dtv.com/songs/60143315.mkv
孫曉磊-曉磊經典串燒(演唱會),http://em.21dtv.com/songs/60143314.mkv
孫宇豪-多想唱一首歌給你,http://em.21dtv.com/songs/60143313.mkv
孫嘉梵-花開,http://em.21dtv.com/songs/60143312.mkv
孫八一-阿里巴巴,http://em.21dtv.com/songs/60143311.mkv
孫伯綸-一生一程,http://em.21dtv.com/songs/60143310.mkv
子陽-遙相憶,http://em.21dtv.com/songs/60143309.mkv
婭琳-天邊諾言,http://em.21dtv.com/songs/60143308.mkv
婭琳-聖山雪蓮,http://em.21dtv.co
m/songs/60143307.mkv
婭琳-冰雪梅花,http://em.21dtv.com/songs/60143306.mkv
娃娃-時間都去哪了(現場版),http://em.21dtv.com/songs/60143305.mkv
威仔+阿夏-這個夏天我們離別,http://em.21dtv.com/songs/60143304.mkv
姜玉陽-給自己的擁抱,http://em.21dtv.com/songs/60143303.mkv
姜曉東-最美集安,http://em.21dtv.com/songs/60143302.mkv
姚曦-Bang Bang,http://em.21dtv.com/songs/60143301.mkv
妞妞-放肆的愛,http://em.21dtv.com/songs/60143300.mkv
奧云格日樂+高保利-牧歌,http://em.21dtv.com/songs/60143299.mkv
奧云格日樂+吳·烏日根-夢中的額吉,http://em.21dtv.com/songs/60143298.mkv
奧云格日樂-這就是草原,http://em.21dtv.com/songs/60143297.mkv
奧云格日樂-草原綠色的歌謠,http://em.21dtv.com/songs/60143296.mkv
奧云格日樂-草原之夜,http://em.21dtv.com/songs/60143295.mkv
奧云格日樂-接風洗塵歌,http://em.21dtv.com/songs/60143294.mkv
奧云格日樂-天邊的阿媽,http://em.21dtv.com/songs/60143293.mkv
奧云格日樂-喀什葛爾女郎,http://em.21dtv.com/songs/60143292.mkv
奔月-月圓時候,http://em.21dtv.com/songs/60143291.mkv
奔月-中國道路,http://em.21dtv.com/songs/60143290.mkv
